No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
165,1.001077639,8,17,0,94,"443  >  58920 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=3973777595 TSecr=1470887656 WS=256",Spotify,4.553876891600541
166,1.001141639,15,2,0,86,44312  >  443 [ACK] Seq=2099 Ack=265 Win=32896 Len=0 TSval=1694081366 TSecr=3471396719,Spotify,4.465908118654584
167,1.00129844,15,9,0,86,58920  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=1470887707 TSecr=3973777595,Spotify,4.465908118654584
168,1.001890144,15,2,2,166,"Change Cipher Spec, Application Data",Spotify,5.1179938124167546
169,1.003994258,15,9,0,1374,58920  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=1470887709 TSecr=3973777595 [TCP PDU reassembled in 170],Spotify,7.226209010100671
170,1.004008258,15,9,2,914,Client Hello (SNI=exp.wg.spotify.com),Spotify,6.818924065275521
171,1.026585906,8,17,0,86,443  >  58908 [ACK] Seq=213 Ack=2123 Win=268032 Len=0 TSval=4196553513 TSecr=1470887689,Spotify,4.465908118654584
172,1.026591706,8,17,2,704,"Application Data, Application Data",Spotify,6.558197802812268
173,1.040172495,12,17,0,86,443  >  33240 [ACK] Seq=460 Ack=2008 Win=147968 Len=0 TSval=2865008041 TSecr=3071835710,Spotify,4.465908118654584
174,1.044342522,1,17,0,86,443  >  44312 [ACK] Seq=265 Ack=2179 Win=64128 Len=0 TSval=3471396770 TSecr=1694081366,Spotify,4.465908118654584
175,1.044348622,8,17,0,98,[TCP Dup ACK 165#1] 443  >  58920 [ACK] Seq=1 Ack=1 Win=270080 Len=0 TSval=3973777647 TSecr=1470887707 SLE=1289 SRE=2117,Spotify,4.59511985013459
176,1.044354322,8,17,0,86,443  >  58920 [ACK] Seq=1 Ack=2117 Win=268032 Len=0 TSval=3973777647 TSecr=1470887709,Spotify,4.465908118654584
177,1.044754025,1,17,2,373,Application Data,Spotify,5.924255797414531
178,1.044759925,12,17,0,86,443  >  33252 [ACK] Seq=1 Ack=1289 Win=145408 Len=0 TSval=622164859 TSecr=3071835711,Spotify,4.465908118654584
179,1.044765525,12,17,0,86,443  >  33252 [ACK] Seq=1 Ack=1980 Win=147968 Len=0 TSval=622164860 TSecr=3071835711,Spotify,4.465908118654584
180,1.044771225,12,17,2,545,"Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data",Spotify,6.302618975744905
181,1.044855225,15,14,0,86,33252  >  443 [ACK] Seq=1980 Ack=460 Win=32768 Len=0 TSval=3071835807 TSecr=622164861,Spotify,4.465908118654584
182,1.04557053,15,14,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
183,1.066020763,12,17,0,94,"443  >  33254 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=2522376531 TSecr=3071835737 WS=512",Spotify,4.553876891600541
184,1.066120664,15,14,0,86,33254  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=3071835829 TSecr=2522376531,Spotify,4.465908118654584
185,1.067147771,15,9,0,86,58908  >  443 [ACK] Seq=2123 Ack=831 Win=32512 Len=0 TSval=1470887773 TSecr=4196553513,Spotify,4.465908118654584
186,1.068203078,15,14,0,1374,33254  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=3071835831 TSecr=2522376531 [TCP PDU reassembled in 187],Spotify,7.226209010100671
187,1.068215778,15,14,2,780,Client Hello (SNI=daily-mix.scdn.co),Spotify,6.660575149839686
