No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
1,0.0,0,7,0,74,49690  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1324513723 TSecr=0 WS=128,Firefox,4.31748811353631
2,0.050922248,7,0,0,74,"443  >  49690 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=3230489447 TSecr=1324513723 WS=256",Firefox,4.31748811353631
3,0.050981748,0,7,0,66,49690  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1324513774 TSecr=3230489447,Firefox,4.204692619390966
4,0.064603815,0,7,2,583,Client Hello (SNI=contile.services.mozilla.com),Firefox,6.369900982828227
5,0.099706586,7,0,0,66,443  >  49690 [ACK] Seq=1 Ack=518 Win=268288 Len=0 TSval=3230489492 TSecr=1324513787,Firefox,4.204692619390966
6,0.113700054,5,2,0,94,47944  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=3547492223 TSecr=0 WS=128,Firefox,4.553876891600541
7,0.15383565,2,5,0,94,"443  >  47944 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=3123002225 TSecr=3547492223 WS=256",Firefox,4.553876891600541
8,0.153915851,5,2,0,86,47944  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=3547492264 TSecr=3123002225,Firefox,4.465908118654584
9,0.154307452,5,2,1,302,Client Hello (SNI=content-signature-2.cdn.mozilla.net),Firefox,5.713732805509369
10,0.16010588,7,0,2,2114,"Server Hello, Change Cipher Spec",Firefox,7.656810091480378
11,0.160112081,7,0,2,1087,Application Data,Firefox,6.992096427415888
12,0.160156881,0,7,0,66,49690  >  443 [ACK] Seq=518 Ack=2049 Win=31872 Len=0 TSval=1324513883 TSecr=3230489552,Firefox,4.204692619390966
13,0.160276782,0,7,0,66,49690  >  443 [ACK] Seq=518 Ack=3070 Win=31872 Len=0 TSval=1324513883 TSecr=3230489552,Firefox,4.204692619390966
14,0.191838835,2,5,0,86,443  >  47944 [ACK] Seq=1 Ack=217 Win=269824 Len=0 TSval=3123002264 TSecr=3547492264,Firefox,4.465908118654584
15,0.196777759,2,5,1,2134,Server Hello,Firefox,7.666221925662724
16,0.19683946,5,2,0,86,47944  >  443 [ACK] Seq=217 Ack=2049 Win=31872 Len=0 TSval=3547492306 TSecr=3123002267,Firefox,4.465908118654584
17,0.197218061,2,5,1,1043,"Certificate, Server Key Exchange, Server Hello Done",Firefox,6.950814768442584
18,0.197243962,5,2,0,86,47944  >  443 [ACK] Seq=217 Ack=3006 Win=31872 Len=0 TSval=3547492307 TSecr=3123002267,Firefox,4.465908118654584
19,0.202818789,5,2,1,179,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Firefox,5.19295685089021
20,0.252961534,2,5,1,396,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",Firefox,5.98393628068719
21,0.252967834,2,5,1,155,Application Data,Firefox,5.049856007249537
22,0.294948838,5,2,0,86,47944  >  443 [ACK] Seq=310 Ack=3385 Win=31872 Len=0 TSval=3547492405 TSecr=3123002312,Firefox,4.465908118654584
23,0.298310955,2,5,0,155,"[TCP Spurious Retransmission] 443  >  47944 [PSH, ACK] Seq=3316 Ack=310 Win=269824 Len=69 TSval=3123002371 TSecr=3547492312",Firefox,5.049856007249537
24,0.298342655,5,2,0,98,[TCP Dup ACK 22#1] 47944  >  443 [ACK] Seq=310 Ack=3385 Win=31872 Len=0 TSval=3547492408 TSecr=3123002371 SLE=3316 SRE=3385,Firefox,4.59511985013459
25,0.411953209,5,3,0,94,48926  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=454453494 TSecr=0 WS=128,Firefox,4.553876891600541
26,0.428262389,5,2,1,263,Application Data,Firefox,5.575949103146316
27,0.428439089,5,2,1,327,Application Data,Firefox,5.793013608384143
28,0.428820791,5,2,1,124,Application Data,Firefox,4.828313737302301
29,0.433795016,0,7,2,130,"Change Cipher Spec, Application Data",Firefox,4.875197323201151
30,0.434577819,0,7,2,236,Application Data,Firefox,5.468060141135131
31,0.43473972,0,7,2,247,Application Data,Firefox,5.513428746164982
32,0.463091958,3,5,0,94,"443  >  48926 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=3832521090 TSecr=454453494 WS=256",Firefox,4.553876891600541
33,0.463181359,5,3,0,86,48926  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=454453545 TSecr=3832521090,Firefox,4.465908118654584
34,0.464355564,5,3,2,603,Client Hello (SNI=firefox.settings.services.mozilla.com),Firefox,6.403574197934815
35,0.477254328,2,5,0,86,443  >  47944 [ACK] Seq=3385 Ack=766 Win=269568 Len=0 TSval=3123002550 TSecr=3547492538,Firefox,4.465908118654584
36,0.477261928,2,5,1,124,Application Data,Firefox,4.828313737302301
37,0.477331728,5,2,0,86,47944  >  443 [ACK] Seq=766 Ack=3423 Win=31872 Len=0 TSval=3547492587 TSecr=3123002550,Firefox,4.465908118654584
38,0.51681452,2,5,1,429,Application Data,Firefox,6.063785208687608
39,0.51682092,2,5,1,1294,Application Data,Firefox,7.166265974133638
40,0.51682662,2,5,1,1294,Application Data,Firefox,7.166265974133638
41,0.51683242,2,5,1,2502,"Application Data, Application Data",Firefox,7.825245291431774
42,0.51683832,2,5,1,756,Application Data,Firefox,6.6293632534374485
43,0.51684402,2,5,1,132,Application Data,Firefox,4.890349128221754
44,0.516849621,3,5,0,86,443  >  48926 [ACK] Seq=1 Ack=518 Win=269568 Len=0 TSval=3832521135 TSecr=454453546,Firefox,4.465908118654584
45,0.516909321,5,2,0,86,47944  >  443 [ACK] Seq=766 Ack=3766 Win=31872 Len=0 TSval=3547492627 TSecr=3123002552,Firefox,4.465908118654584
46,0.517006121,5,2,0,86,47944  >  443 [ACK] Seq=766 Ack=4974 Win=31872 Len=0 TSval=3547492627 TSecr=3123002552,Firefox,4.465908118654584
47,0.517045421,5,2,0,86,47944  >  443 [ACK] Seq=766 Ack=6182 Win=31872 Len=0 TSval=3547492627 TSecr=3123002552,Firefox,4.465908118654584
48,0.517122422,5,2,0,86,47944  >  443 [ACK] Seq=766 Ack=9314 Win=31872 Len=0 TSval=3547492627 TSecr=3123002552,Firefox,4.465908118654584
49,0.517098021,3,5,2,2134,"Server Hello, Change Cipher Spec",Firefox,7.666221925662724
50,0.517104121,3,5,2,1194,Application Data,Firefox,7.085901464365611
51,0.517109922,7,0,0,66,443  >  49690 [ACK] Seq=3070 Ack=582 Win=268800 Len=0 TSval=3230489883 TSecr=1324514156,Firefox,4.204692619390966
52,0.517115621,7,0,0,66,443  >  49690 [ACK] Seq=3070 Ack=752 Win=268800 Len=0 TSval=3230489883 TSecr=1324514157,Firefox,4.204692619390966
53,0.517121421,7,0,0,66,443  >  49690 [ACK] Seq=3070 Ack=933 Win=268800 Len=0 TSval=3230489883 TSecr=1324514157,Firefox,4.204692619390966
54,0.517127221,7,0,2,684,"Application Data, Application Data",Firefox,6.529418838262225
55,0.517133021,7,0,2,97,Application Data,Firefox,4.584967478670571
