No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
490,0.681213215,2,0,0,66,39740  >  443 [ACK] Seq=1767 Ack=5382 Win=31872 Len=0 TSval=367046292 TSecr=2728863153,YouTube,4.204692619390966
491,0.681076614,0,2,0,78,[TCP Dup ACK 464#1] 443  >  39740 [ACK] Seq=5382 Ack=1767 Win=267264 Len=0 TSval=2728863206 TSecr=367046225 SLE=1349 SRE=1767,YouTube,4.3694478524670215
492,0.681082315,7,24,1,629,Application Data,YouTube,6.4457198193855785
493,0.681088015,7,24,1,1294,Application Data,YouTube,7.166265974133638
494,0.681093815,7,24,1,1294,Application Data,YouTube,7.166265974133638
495,0.681099615,7,24,1,2502,"Application Data, Application Data",YouTube,7.825245291431774
496,0.681105415,7,24,1,2502,"Application Data, Application Data",YouTube,7.825245291431774
497,0.681361016,24,7,0,86,37276  >  443 [ACK] Seq=68288 Ack=1962 Win=2710 Len=0 TSval=113973835 TSecr=3145343143,YouTube,4.465908118654584
498,0.681475217,24,7,0,86,37276  >  443 [ACK] Seq=68288 Ack=5586 Win=2766 Len=0 TSval=113973836 TSecr=3145343144,YouTube,4.465908118654584
499,0.681526917,24,7,0,86,37276  >  443 [ACK] Seq=68288 Ack=8002 Win=2804 Len=0 TSval=113973836 TSecr=3145343145,YouTube,4.465908118654584
500,0.681590018,7,24,1,2502,"Application Data, Application Data",YouTube,7.825245291431774
501,0.681597018,7,24,1,2502,"Application Data, Application Data",YouTube,7.825245291431774
502,0.681602818,7,24,1,1277,"Application Data, Application Data",YouTube,7.15305163493748
503,0.681608718,7,24,0,86,443  >  37276 [ACK] Seq=14025 Ack=63767 Win=642 Len=0 TSval=3145343162 TSecr=113973755,YouTube,4.465908118654584
504,0.681614418,7,24,0,98,[TCP Dup ACK 503#1] 443  >  37276 [ACK] Seq=14025 Ack=63767 Win=642 Len=0 TSval=3145343162 TSecr=113973755 SLE=65055 SRE=65067,YouTube,4.59511985013459
505,0.681620318,7,24,0,86,443  >  37276 [ACK] Seq=14025 Ack=65067 Win=637 Len=0 TSval=3145343162 TSecr=113973755,YouTube,4.465908118654584
506,0.681636318,24,7,0,86,37276  >  443 [ACK] Seq=68288 Ack=10418 Win=2842 Len=0 TSval=113973836 TSecr=3145343146,YouTube,4.465908118654584
507,0.681672818,24,7,0,86,37276  >  443 [ACK] Seq=68288 Ack=12834 Win=2880 Len=0 TSval=113973836 TSecr=3145343147,YouTube,4.465908118654584
508,0.682002721,2,0,2,140,"Change Cipher Spec, Application Data",YouTube,4.948759890378168
509,0.682822826,2,0,2,158,Application Data,YouTube,5.0689042022202315
510,0.683291529,2,0,2,2074,Application Data,YouTube,7.637716432664798
511,0.686965254,3,24,0,86,443  >  53390 [ACK] Seq=1 Ack=1289 Win=268800 Len=0 TSval=400120686 TSecr=578074242,YouTube,4.465908118654584
512,0.686973054,3,24,0,86,443  >  53390 [ACK] Seq=1 Ack=1810 Win=268288 Len=0 TSval=400120688 TSecr=578074242,YouTube,4.465908118654584
513,0.686980254,7,24,0,86,443  >  37276 [ACK] Seq=14025 Ack=67643 Win=627 Len=0 TSval=3145343212 TSecr=113973807,YouTube,4.465908118654584
514,0.688060962,3,24,2,2662,"Server Hello, Change Cipher Spec",YouTube,7.887208585813932
515,0.688092062,24,3,0,86,53390  >  443 [ACK] Seq=1810 Ack=2577 Win=31872 Len=0 TSval=578074277 TSecr=400120689,YouTube,4.465908118654584
