"No.","Time","Source","Destination","Protocol","Length","Info"
"181","0.412442952","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"182","0.412484452","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"183","0.412490352","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"184","0.412496252","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"185","0.412502152","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"186","0.413762161","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","95","51396  >  443 Len=33"
"187","0.414926669","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:80a::2003","QUIC","170","Protected Payload (KP0), DCID=f5a2d7ce72a324b8"
"188","0.415115570","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:80a::2003","QUIC","129","Protected Payload (KP0), DCID=f5a2d7ce72a324b8"
"189","0.419360399","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"190","0.419367999","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"191","0.419375900","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"192","0.419384000","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"193","0.419391099","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"194","0.419398100","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"195","0.419405400","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"196","0.419412800","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"197","0.419482600","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"198","0.419489800","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"199","0.419497700","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"200","0.419505300","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
